               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,          
Sample         ,Channel1  ,Channel2  ,Channel3  ,Channel4  ,Channel1  ,Channel2  ,Channel3  ,Channel4  , Timestamp
 DSO 2      504,          ,          ,          ,          ,0.627     ,0.508     ,0.825     ,0.0155    ,  -3103174
 DSO 1      509,0.683     ,-3.97     ,1.39      ,0.0694    ,          ,          ,          ,          ,  -3102237
 DSO 2      505,          ,          ,          ,          ,0.667     ,0.429     ,0.528     ,0.0147    ,  -3093174
 DSO 1      510,0.540     ,-1.98     ,1.59      ,0.0298    ,          ,          ,          ,          ,  -3092237
 DSO 2      506,          ,          ,          ,          ,0.508     ,0.548     ,0.607     ,0.0230    ,  -3083174
 DSO 1      511,0.508     ,-1.79     ,3.17      ,0.0536    ,          ,          ,          ,          ,  -3082237
 DSO 2      507,          ,          ,          ,          ,0.548     ,0.409     ,0.766     ,0.0175    ,  -3073174
 DSO 1      512,0.603     ,-1.59     ,3.17      ,0.0278    ,          ,          ,          ,          ,  -3072237
 DSO 2      508,          ,          ,          ,          ,0.369     ,0.171     ,0.607     ,0.0190    ,  -3063174
 DSO 1      513,0.587     ,0.20      ,1.39      ,0.0516    ,          ,          ,          ,          ,  -3062237
 DSO 2      509,          ,          ,          ,          ,0.270     ,0.190     ,0.409     ,0.0167    ,  -3053174
 DSO 1      514,0.619     ,-0.99     ,-0.60     ,0.0496    ,          ,          ,          ,          ,  -3052237
 DSO 2      510,          ,          ,          ,          ,0.508     ,0.171     ,0.190     ,0.0187    ,  -3043174
 DSO 1      515,0.778     ,-2.98     ,-0.99     ,0.0615    ,          ,          ,          ,          ,  -3042237
 DSO 2      511,          ,          ,          ,          ,0.389     ,0.071     ,0.528     ,0.0135    ,  -3033174
 DSO 1      516,0.651     ,3.97      ,-1.39     ,0.0456    ,          ,          ,          ,          ,  -3032237
 DSO 2      512,          ,          ,          ,          ,0.885     ,0.746     ,0.786     ,0.0210    ,  -3023174
 DSO 1      517,0.810     ,-3.57     ,0.40      ,0.0853    ,          ,          ,          ,          ,  -3022237
 DSO 2      513,          ,          ,          ,          ,0.706     ,0.964     ,0.587     ,0.0175    ,  -3013174
 DSO 1      518,0.460     ,-2.98     ,3.37      ,0.0516    ,          ,          ,          ,          ,  -3012237
 DSO 2      514,          ,          ,          ,          ,0.607     ,0.706     ,0.706     ,0.0246    ,  -3003174
 DSO 1      519,0.540     ,3.97      ,2.18      ,0.0734    ,          ,          ,          ,          ,  -3002237
 DSO 2      515,          ,          ,          ,          ,0.409     ,0.429     ,0.488     ,0.0250    ,  -2993174
 DSO 1      520,0.524     ,-1.39     ,3.77      ,0.0794    ,          ,          ,          ,          ,  -2992237
 DSO 2      516,          ,          ,          ,          ,0.409     ,0.012     ,0.329     ,0.0155    ,  -2983174
 DSO 1      521,0.524     ,-2.58     ,0.79      ,0.0635    ,          ,          ,          ,          ,  -2982237
 DSO 2      517,          ,          ,          ,          ,0.071     ,0.131     ,0.310     ,0.0167    ,  -2973174
 DSO 1      522,0.683     ,-2.58     ,-2.58     ,0.0456    ,          ,          ,          ,          ,  -2972237
 DSO 2      518,          ,          ,          ,          ,0.091     ,0.230     ,0.488     ,0.0183    ,  -2963174
 DSO 1      523,0.524     ,0.00      ,-0.20     ,0.0575    ,          ,          ,          ,          ,  -2962237
 DSO 2      519,          ,          ,          ,          ,0.210     ,0.290     ,0.290     ,0.0163    ,  -2953174
 DSO 1      524,0.698     ,0.99      ,1.39      ,0.0298    ,          ,          ,          ,          ,  -2952237
 DSO 2      520,          ,          ,          ,          ,0.706     ,0.567     ,0.687     ,0.0198    ,  -2943174
 DSO 1      525,0.587     ,2.18      ,-3.37     ,0.0496    ,          ,          ,          ,          ,  -2942237
 DSO 2      521,          ,          ,          ,          ,0.627     ,0.270     ,0.587     ,0.0214    ,  -2933174
 DSO 1      526,0.667     ,-3.37     ,4.96      ,0.0417    ,          ,          ,          ,          ,  -2932237
 DSO 2      522,          ,          ,          ,          ,0.627     ,0.587     ,0.825     ,0.0250    ,  -2923174
 DSO 1      527,0.508     ,-1.39     ,-0.60     ,0.0337    ,          ,          ,          ,          ,  -2922237
 DSO 2      523,          ,          ,          ,          ,0.429     ,0.726     ,0.825     ,0.0194    ,  -2913174
 DSO 1      528,0.603     ,-2.78     ,3.37      ,0.0218    ,          ,          ,          ,          ,  -2912237
 DSO 2      524,          ,          ,          ,          ,0.310     ,-0.127    ,0.389     ,0.0163    ,  -2903174
 DSO 1      529,0.667     ,-2.38     ,0.99      ,0.0139    ,          ,          ,          ,          ,  -2902237
 DSO 2      525,          ,          ,          ,          ,0.389     ,0.131     ,0.230     ,0.0159    ,  -2893174
 DSO 1      530,0.651     ,-0.40     ,0.20      ,0.0556    ,          ,          ,          ,          ,  -2892237
 DSO 2      526,          ,          ,          ,          ,0.071     ,-0.127    ,0.310     ,0.0179    ,  -2883174
 DSO 1      531,0.714     ,-3.17     ,1.39      ,0.0258    ,          ,          ,          ,          ,  -2882237
 DSO 2      527,          ,          ,          ,          ,0.349     ,0.250     ,0.409     ,0.0187    ,  -2873174
 DSO 1      532,0.778     ,-1.19     ,0.99      ,0.0536    ,          ,          ,          ,          ,  -2872237
 DSO 2      528,          ,          ,          ,          ,0.687     ,0.647     ,0.627     ,0.0143    ,  -2863174
 DSO 1      533,1.000     ,0.40      ,-1.59     ,0.0496    ,          ,          ,          ,          ,  -2862237
 DSO 2      529,          ,          ,          ,          ,0.706     ,0.627     ,0.746     ,0.0194    ,  -2853174
 DSO 1      534,0.397     ,-4.56     ,3.77      ,0.0516    ,          ,          ,          ,          ,  -2852237
 DSO 2      530,          ,          ,          ,          ,0.667     ,0.409     ,0.587     ,0.0194    ,  -2843174
 DSO 1      535,0.460     ,0.79      ,1.79      ,0.0456    ,          ,          ,          ,          ,  -2842237
 DSO 2      531,          ,          ,          ,          ,0.607     ,0.310     ,0.210     ,0.0163    ,  -2833174
 DSO 1      536,0.460     ,1.79      ,4.76      ,0.0456    ,          ,          ,          ,          ,  -2832237
 DSO 2      532,          ,          ,          ,          ,0.488     ,0.627     ,0.885     ,0.0179    ,  -2823174
 DSO 1      537,0.698     ,-4.76     ,3.37      ,0.0218    ,          ,          ,          ,          ,  -2822237
 DSO 2      533,          ,          ,          ,          ,-0.028    ,0.052     ,0.329     ,0.0151    ,  -2813174
 DSO 1      538,0.524     ,-2.18     ,-0.40     ,0.0476    ,          ,          ,          ,          ,  -2812237
 DSO 2      534,          ,          ,          ,          ,0.230     ,0.270     ,0.151     ,0.0135    ,  -2803174
 DSO 1      539,0.683     ,2.78      ,-2.78     ,0.0615    ,          ,          ,          ,          ,  -2802237
 DSO 2      535,          ,          ,          ,          ,0.488     ,-0.008    ,0.607     ,0.0238    ,  -2793174
 DSO 1      540,0.683     ,-1.79     ,-0.60     ,0.0853    ,          ,          ,          ,          ,  -2792237
 DSO 2      536,          ,          ,          ,          ,-0.087    ,0.032     ,0.528     ,0.0179    ,  -2783174
 DSO 1      541,0.587     ,0.00      ,1.19      ,0.0595    ,          ,          ,          ,          ,  -2782237
 DSO 2      537,          ,          ,          ,          ,0.806     ,0.488     ,0.687     ,0.0198    ,  -2773174
 DSO 1      542,0.571     ,-2.78     ,2.18      ,0.0417    ,          ,          ,          ,          ,  -2772237
 DSO 2      538,          ,          ,          ,          ,0.627     ,0.349     ,0.587     ,0.0290    ,  -2763174
 DSO 1      543,0.714     ,-3.77     ,1.79      ,0.0278    ,          ,          ,          ,          ,  -2762237
 DSO 2      539,          ,          ,          ,          ,0.687     ,0.448     ,0.627     ,0.0163    ,  -2753174
 DSO 1      544,0.476     ,-2.78     ,3.37      ,0.0496    ,          ,          ,          ,          ,  -2752237
 DSO 2      540,          ,          ,          ,          ,0.667     ,0.706     ,0.607     ,0.0222    ,  -2743174
 DSO 1      545,0.619     ,0.00      ,1.98      ,0.0476    ,          ,          ,          ,          ,  -2742237
 DSO 2      541,          ,          ,          ,          ,0.409     ,0.111     ,0.151     ,0.0187    ,  -2733174
 DSO 1      546,0.873     ,0.60      ,-1.59     ,0.0218    ,          ,          ,          ,          ,  -2732237
 DSO 2      542,          ,          ,          ,          ,0.151     ,0.111     ,0.389     ,0.0163    ,  -2723174
 DSO 1      547,0.762     ,-0.79     ,0.20      ,0.0516    ,          ,          ,          ,          ,  -2722237
 DSO 2      543,          ,          ,          ,          ,0.270     ,0.488     ,0.488     ,0.0226    ,  -2713174
 DSO 1      548,0.651     ,1.19      ,0.20      ,0.0437    ,          ,          ,          ,          ,  -2712237
 DSO 2      544,          ,          ,          ,          ,0.310     ,0.071     ,0.548     ,0.0179    ,  -2703174
 DSO 1      549,0.444     ,0.00      ,-2.58     ,0.0456    ,          ,          ,          ,          ,  -2702237
 DSO 2      545,          ,          ,          ,          ,0.548     ,0.687     ,0.825     ,0.0163    ,  -2693174
 DSO 1      550,0.556     ,-3.37     ,2.18      ,0.0258    ,          ,          ,          ,          ,  -2692237
 DSO 2      546,          ,          ,          ,          ,0.706     ,0.488     ,0.567     ,0.0206    ,  -2683174
 DSO 1      551,0.429     ,-2.78     ,0.40      ,0.0556    ,          ,          ,          ,          ,  -2682237
 DSO 2      547,          ,          ,          ,          ,0.488     ,0.230     ,0.726     ,0.0230    ,  -2673174
 DSO 1      552,0.873     ,-3.57     ,2.38      ,0.0635    ,          ,          ,          ,          ,  -2672237
 DSO 2      548,          ,          ,          ,          ,0.687     ,0.508     ,0.548     ,0.0210    ,  -2663174
 DSO 1      553,0.714     ,-0.20     ,3.97      ,0.0397    ,          ,          ,          ,          ,  -2662237
 DSO 2      549,          ,          ,          ,          ,0.270     ,-0.067    ,0.171     ,0.0139    ,  -2653174
 DSO 1      554,0.841     ,0.79      ,-1.59     ,0.0556    ,          ,          ,          ,          ,  -2652237
 DSO 2      550,          ,          ,          ,          ,0.329     ,0.230     ,0.151     ,0.0111    ,  -2643174
 DSO 1      555,0.524     ,-1.98     ,1.98      ,0.0377    ,          ,          ,          ,          ,  -2642237
 DSO 2      551,          ,          ,          ,          ,0.151     ,0.012     ,0.468     ,0.0163    ,  -2633174
 DSO 1      556,0.508     ,-0.20     ,-0.99     ,0.0694    ,          ,          ,          ,          ,  -2632237
 DSO 2      552,          ,          ,          ,          ,0.310     ,0.012     ,0.567     ,0.0099    ,  -2623174
 DSO 1      557,0.810     ,2.18      ,0.00      ,0.0655    ,          ,          ,          ,          ,  -2622237
 DSO 2      553,          ,          ,          ,          ,0.885     ,0.726     ,0.528     ,0.0171    ,  -2613174
 DSO 1      558,0.111     ,-1.98     ,-3.57     ,0.0575    ,          ,          ,          ,          ,  -2612237
 DSO 2      554,          ,          ,          ,          ,0.944     ,0.607     ,0.845     ,0.0218    ,  -2603174
 DSO 1      559,0.524     ,-1.19     ,1.79      ,0.0516    ,          ,          ,          ,          ,  -2602237
 DSO 2      555,          ,          ,          ,          ,0.687     ,0.329     ,0.845     ,0.0179    ,  -2593174
 DSO 1      560,0.556     ,-4.96     ,1.39      ,0.0456    ,          ,          ,          ,          ,  -2592237
 DSO 2      556,          ,          ,          ,          ,0.845     ,0.567     ,0.944     ,0.0175    ,  -2583174
 DSO 1      561,0.635     ,1.59      ,1.59      ,0.0476    ,          ,          ,          ,          ,  -2582237
 DSO 2      557,          ,          ,          ,          ,0.052     ,-0.187    ,0.488     ,0.0167    ,  -2573174
 DSO 1      562,0.460     ,0.60      ,-0.79     ,0.0694    ,          ,          ,          ,          ,  -2572237
 DSO 2      558,          ,          ,          ,          ,0.369     ,0.111     ,0.032     ,0.0147    ,  -2563174
 DSO 1      563,0.762     ,-0.79     ,0.99      ,0.0536    ,          ,          ,          ,          ,  -2562237
 DSO 2      559,          ,          ,          ,          ,0.508     ,0.230     ,0.766     ,0.0115    ,  -2553174
 DSO 1      564,0.587     ,-1.39     ,-1.98     ,0.0516    ,          ,          ,          ,          ,  -2552237
 DSO 2      560,          ,          ,          ,          ,0.329     ,0.190     ,0.310     ,0.0155    ,  -2543174
 DSO 1      565,0.508     ,0.40      ,-0.79     ,0.0774    ,          ,          ,          ,          ,  -2542237
 DSO 2      561,          ,          ,          ,          ,0.825     ,0.528     ,0.587     ,0.0226    ,  -2533174
 DSO 1      566,0.587     ,-0.60     ,-0.99     ,0.0734    ,          ,          ,          ,          ,  -2532237
 DSO 2      562,          ,          ,          ,          ,0.766     ,0.270     ,0.687     ,0.0214    ,  -2523174
 DSO 1      567,0.460     ,-3.37     ,4.56      ,0.0734    ,          ,          ,          ,          ,  -2522237
 DSO 2      563,          ,          ,          ,          ,0.349     ,0.429     ,0.925     ,0.0190    ,  -2513174
 DSO 1      568,0.619     ,-5.16     ,0.40      ,0.0437    ,          ,          ,          ,          ,  -2512237
 DSO 2      564,          ,          ,          ,          ,0.548     ,0.548     ,0.508     ,0.0187    ,  -2503174
 DSO 1      569,0.587     ,-0.60     ,4.17      ,0.0615    ,          ,          ,          ,          ,  -2502237
 DSO 2      565,          ,          ,          ,          ,0.270     ,0.687     ,0.746     ,0.0202    ,  -2493174
 DSO 1      570,0.476     ,-1.19     ,3.17      ,0.0437    ,          ,          ,          ,          ,  -2492237
 DSO 2      566,          ,          ,          ,          ,0.290     ,0.250     ,0.429     ,0.0139    ,  -2483174
 DSO 1      571,0.508     ,-2.78     ,-1.59     ,0.0734    ,          ,          ,          ,          ,  -2482237
 DSO 2      567,          ,          ,          ,          ,0.448     ,0.111     ,0.528     ,0.0198    ,  -2473174
 DSO 1      572,0.714     ,-0.20     ,-0.60     ,0.0615    ,          ,          ,          ,          ,  -2472237
 DSO 2      568,          ,          ,          ,          ,0.171     ,-0.127    ,0.508     ,0.0202    ,  -2463174
